Source,Target,Type,Id,Label
CH Bennett,P Gács,Undirected,299,317.6
CH Bennett,WH Zurek,Undirected,300,317.6
CH Bennett,P Vitányi,Undirected,301,21.6
R Cleve,DP DiVincenzo,Undirected,302,1662.6666666666667
R Cleve,N Margolus,Undirected,303,1590.6666666666667
R Cleve,P Shor,Undirected,304,1590.6666666666667
R Cleve,D Gottesman,Undirected,305,1073.3333333333335
R Cleve,HK Lo,Undirected,306,943.3333333333333
R Cleve,A Ekert,Undirected,307,696.5999999999999
R Cleve,C Macchiavello,Undirected,308,696.5999999999999
R Cleve,M Mosca,Undirected,309,697.8
R Cleve,H Buhrman,Undirected,310,888.3666666666668
R Cleve,A Wigderson,Undirected,311,306.6666666666667
R Cleve,G Brassard,Undirected,312,194.66666666666666
R Cleve,A Tapp,Undirected,313,288.16666666666663
R Cleve,NH Bshouty,Undirected,314,199.16666666666669
R Cleve,S Kannan,Undirected,315,117.5
R Cleve,C Tamon,Undirected,316,117.5
R Cleve,W Dam,Undirected,317,93.5
R Cleve,M Nielsen,Undirected,318,93.5
R Cleve,R De Wolf,Undirected,319,79.5
R Cleve,C Zalka,Undirected,320,79.5
R Cleve,M Luby,Undirected,330,13.0
DP DiVincenzo,N Margolus,Undirected,331,1590.6666666666667
DP DiVincenzo,P Shor,Undirected,332,1590.6666666666667
N Margolus,P Shor,Undirected,333,1590.6666666666667
D Gottesman,HK Lo,Undirected,334,943.3333333333333
A Ekert,C Macchiavello,Undirected,335,696.5999999999999
A Ekert,M Mosca,Undirected,336,692.5999999999999
C Macchiavello,M Mosca,Undirected,338,692.5999999999999
M Mosca,H Buhrman,Undirected,340,5.2
H Buhrman,A Wigderson,Undirected,344,306.6666666666667
H Buhrman,R De Wolf,Undirected,345,79.5
H Buhrman,C Zalka,Undirected,346,79.5
H Buhrman,M Li,Undirected,349,37.5
H Buhrman,T Jiang,Undirected,350,4.5
H Buhrman,J Tromp,Undirected,351,31.0
H Buhrman,P Vitányi,Undirected,352,35.5
A Wigderson,S Ben-David,Undirected,354,225.6
A Wigderson,A Borodin,Undirected,355,225.6
A Wigderson,R Karp,Undirected,356,225.6
A Wigderson,G Tardos,Undirected,357,225.6
G Brassard,A Tapp,Undirected,358,194.66666666666666
A Tapp,W Dam,Undirected,359,93.5
A Tapp,M Nielsen,Undirected,360,93.5
NH Bshouty,S Kannan,Undirected,361,117.5
NH Bshouty,C Tamon,Undirected,362,117.5
NH Bshouty,S Ben-David,Undirected,364,11.333333333333334
S Kannan,C Tamon,Undirected,366,117.5
S Kannan,M Li,Undirected,367,24.8
S Kannan,T Jiang,Undirected,368,24.8
S Kannan,B DasGupta,Undirected,369,24.8
W Dam,M Nielsen,Undirected,371,93.5
R De Wolf,C Zalka,Undirected,372,79.5
M Luby,B Chor,Undirected,375,159.5
M Luby,S Ben-David,Undirected,376,159.5
M Luby,O Goldreich,Undirected,377,159.5
N Alon,S Ben-David,Undirected,389,273.5
N Alon,N Cesa-Bianchi,Undirected,390,273.5
N Alon,D Haussler,Undirected,391,273.5
P Dini,R Boutaba,Undirected,402,128.00000000000003
A Nayak,A Ambainis,Undirected,467,81.5
A Nayak,A Ta-Shma,Undirected,468,81.5
A Nayak,U Vazirani,Undirected,469,81.5
A Ambainis,A Ta-Shma,Undirected,472,81.5
A Ambainis,U Vazirani,Undirected,473,81.5
A Ta-Shma,U Vazirani,Undirected,474,81.5
U Vazirani,M Li,Undirected,475,25.0
M Li,B Ma,Undirected,477,302.66666666666663
M Li,L Wang,Undirected,478,240.0238095238095
M Li,L Zhang,Undirected,479,250.69047619047615
M Li,PMB Vitanyi,Undirected,480,4064.666666666667
M Li,FJ Balbach,Undirected,481,3695.0
M Li,RL Cilibrasi,Undirected,482,3695.0
M Li,PMB Vitányi,Undirected,483,8093.666666666666
M Li,P Gács,Undirected,484,317.6
M Li,WH Zurek,Undirected,485,317.6
M Li,M Charikar,Undirected,486,179.14285714285714
M Li,C Chekuri,Undirected,487,179.14285714285714
M Li,T Cheung,Undirected,488,179.14285714285714
M Li,Z Dai,Undirected,489,179.14285714285714
M Li,A Goel,Undirected,490,179.14285714285714
M Li,S Guha,Undirected,491,179.14285714285714
M Li,M Kearns,Undirected,492,936.0
M Li,L Pitt,Undirected,493,261.0
M Li,L Valiant,Undirected,494,335.0
M Li,S Kwong,Undirected,495,243.33333333333334
M Li,A Blum,Undirected,496,125.6
M Li,T Jiang,Undirected,497,854.5571428571426
M Li,J Tromp,Undirected,498,513.5571428571429
M Li,M Yannakakis,Undirected,499,125.6
M Li,A Israeli,Undirected,500,355.9999999999999
M Li,DE Foulser,Undirected,501,144.66666666666669
M Li,Q Yang,Undirected,502,144.66666666666669
M Li,T Hancock,Undirected,503,81.0
M Li,B Chor,Undirected,504,135.33333333333334
M Li,P Vitányi,Undirected,505,406.10000000000014
M Li,B DasGupta,Undirected,506,87.5904761904762
M Li,X He,Undirected,507,62.79047619047619
M Li,P Kearney,Undirected,511,93.86666666666666
B Ma,L Wang,Undirected,538,274.0
B Ma,L Zhang,Undirected,540,84.0
L Wang,L Zhang,Undirected,542,12.857142857142858
L Wang,T Jiang,Undirected,543,13.357142857142858
L Wang,J Tromp,Undirected,544,13.357142857142858
L Wang,B DasGupta,Undirected,545,4.857142857142857
L Wang,X He,Undirected,546,4.857142857142857
L Zhang,T Jiang,Undirected,547,49.1904761904762
L Zhang,J Tromp,Undirected,548,137.19047619047618
L Zhang,B DasGupta,Undirected,549,49.1904761904762
L Zhang,X He,Undirected,550,49.1904761904762
A Brunner,K Mäder,Undirected,568,153.33333333333334
A Brunner,A Göpferich,Undirected,569,153.33333333333334
K Mäder,A Göpferich,Undirected,570,153.33333333333334
K Mäder,B Gallez,Undirected,571,95.5
K Mäder,KJ Liu,Undirected,572,95.5
K Mäder,HM Swartz,Undirected,573,278.6
K Mäder,B Bittner,Undirected,574,147.4
K Mäder,C Kroll,Undirected,575,72.7
K Mäder,HH Borchert,Undirected,576,141.4666666666667
K Mäder,T Kissel,Undirected,577,147.4
K Mäder,G Bacic,Undirected,578,75.83333333333333
K Mäder,A Domb,Undirected,579,89.93333333333332
K Mäder,Y Li,Undirected,582,41.2
K Mäder,R Stösser,Undirected,589,85.56666666666666
B Gallez,KJ Liu,Undirected,613,77.5
B Gallez,HM Swartz,Undirected,614,95.5
B Gallez,G Bacic,Undirected,615,1.5
KJ Liu,HM Swartz,Undirected,619,95.5
KJ Liu,G Bacic,Undirected,620,1.5
HM Swartz,HH Borchert,Undirected,625,22.5
HM Swartz,G Bacic,Undirected,626,75.83333333333333
HM Swartz,A Domb,Undirected,627,66.33333333333333
HM Swartz,R Stösser,Undirected,633,22.5
B Bittner,C Kroll,Undirected,638,57.2
B Bittner,HH Borchert,Undirected,639,57.2
B Bittner,T Kissel,Undirected,640,147.4
B Bittner,Y Li,Undirected,641,41.2
C Kroll,HH Borchert,Undirected,644,72.7
C Kroll,T Kissel,Undirected,645,57.2
HH Borchert,T Kissel,Undirected,648,57.2
HH Borchert,A Domb,Undirected,649,23.6
HH Borchert,R Stösser,Undirected,651,68.76666666666667
T Kissel,Y Li,Undirected,660,41.2
G Bacic,A Domb,Undirected,663,37.666666666666664
A Domb,R Stösser,Undirected,672,23.6
Y Li,TF Coleman,Undirected,675,7280.333333333334
Y Li,MA Branch,Undirected,676,609.3333333333334
Y Li,F Santosa,Undirected,677,297.0
R Pryce,Ken Introduction Cohen,Undirected,729,541.0
MG Lipton,MQ Dai,Undirected,731,97.0
MG Lipton,B Benhabib,Undirected,732,97.0
MQ Dai,B Benhabib,Undirected,733,97.0
AT Nzula,II Potekhin,Undirected,737,70.5
AT Nzula,AZ Zusmanovich,Undirected,738,70.5
AT Nzula,H Jenkins,Undirected,739,70.5
II Potekhin,AZ Zusmanovich,Undirected,740,70.5
II Potekhin,H Jenkins,Undirected,741,70.5
AZ Zusmanovich,H Jenkins,Undirected,742,70.5
SL Pfleeger,JM Atlee,Undirected,820,2499.0
JM Atlee,J Gannon,Undirected,821,330.0
D Ashlock,MD Smucker,Undirected,846,169.66666666666669
D Ashlock,E Stanley,Undirected,847,169.66666666666669
D Ashlock,L Tesfatsion,Undirected,848,103.0
MD Smucker,E Stanley,Undirected,851,169.66666666666669
MD Smucker,L Tesfatsion,Undirected,852,103.0
E Stanley,L Tesfatsion,Undirected,853,103.0
TF Coleman,MA Branch,Undirected,855,609.3333333333334
GV Cormack,CR Palmer,Undirected,858,563.3333333333333
GV Cormack,RNS Horspool,Undirected,859,396.66666666666663
GV Cormack,CLA Clarke,Undirected,860,1326.0000000000002
GV Cormack,FJ Burkowski,Undirected,861,585.1666666666667
GV Cormack,RN Horspool,Undirected,862,251.0
CR Palmer,CLA Clarke,Undirected,879,466.6666666666667
T Brecht,H Sandhu,Undirected,883,84.33333333333334
T Brecht,M Shan,Undirected,884,77.0
T Brecht,J Talbot,Undirected,885,77.0
H Sandhu,M Shan,Undirected,895,77.0
H Sandhu,J Talbot,Undirected,896,77.0
M Shan,J Talbot,Undirected,898,77.0
PMB Vitanyi,FJ Balbach,Undirected,915,3695.0
PMB Vitanyi,RL Cilibrasi,Undirected,916,3695.0
PMB Vitanyi,A Israeli,Undirected,917,2.6666666666666665
FJ Balbach,RL Cilibrasi,Undirected,918,3695.0
PMB Vitányi,P Gács,Undirected,919,296.0
PMB Vitányi,WH Zurek,Undirected,920,296.0
P Gács,WH Zurek,Undirected,922,317.6
P Gács,P Vitányi,Undirected,923,21.6
WH Zurek,P Vitányi,Undirected,924,21.6
M Charikar,C Chekuri,Undirected,925,179.14285714285714
M Charikar,T Cheung,Undirected,926,179.14285714285714
M Charikar,Z Dai,Undirected,927,179.14285714285714
M Charikar,A Goel,Undirected,928,179.14285714285714
M Charikar,S Guha,Undirected,929,179.14285714285714
C Chekuri,T Cheung,Undirected,930,179.14285714285714
C Chekuri,Z Dai,Undirected,931,179.14285714285714
C Chekuri,A Goel,Undirected,932,179.14285714285714
C Chekuri,S Guha,Undirected,933,179.14285714285714
T Cheung,Z Dai,Undirected,934,179.14285714285714
T Cheung,A Goel,Undirected,935,179.14285714285714
T Cheung,S Guha,Undirected,936,179.14285714285714
Z Dai,A Goel,Undirected,937,179.14285714285714
Z Dai,S Guha,Undirected,938,179.14285714285714
A Goel,S Guha,Undirected,939,179.14285714285714
M Kearns,L Pitt,Undirected,940,261.0
M Kearns,L Valiant,Undirected,941,335.0
L Pitt,L Valiant,Undirected,942,261.0
S Kwong,P Kearney,Undirected,943,0.6666666666666666
A Blum,T Jiang,Undirected,946,125.6
A Blum,J Tromp,Undirected,947,125.6
A Blum,M Yannakakis,Undirected,948,125.6
T Jiang,J Tromp,Undirected,949,277.8904761904762
T Jiang,M Yannakakis,Undirected,950,125.6
T Jiang,T Hancock,Undirected,951,81.0
T Jiang,P Vitányi,Undirected,952,29.16666666666667
T Jiang,B DasGupta,Undirected,953,87.5904761904762
T Jiang,X He,Undirected,954,62.79047619047619
T Jiang,P Kearney,Undirected,957,93.2
J Tromp,M Yannakakis,Undirected,963,125.6
J Tromp,T Hancock,Undirected,964,81.0
J Tromp,P Vitányi,Undirected,965,121.66666666666667
J Tromp,B DasGupta,Undirected,966,62.79047619047619
J Tromp,X He,Undirected,967,62.79047619047619
A Israeli,B Chor,Undirected,970,135.33333333333334
DE Foulser,Q Yang,Undirected,971,144.66666666666669
B Chor,S Ben-David,Undirected,972,159.5
B Chor,O Goldreich,Undirected,973,159.5
B DasGupta,X He,Undirected,976,62.79047619047619
J Chomicki,D Toman,Undirected,994,349.0
J Chomicki,RT Snodgrass,Undirected,996,25.0
D Toman,RT Snodgrass,Undirected,998,25.0
RT Snodgrass,T Özsu,Undirected,1006,38.0
U Hengartner,T Gross,Undirected,1016,101.5
CLA Clarke,FJ Burkowski,Undirected,1023,575.8333333333334
CLA Clarke,SE Sim,Undirected,1028,132.0
H Garcia-Molina,K Salem,Undirected,1085,3666.2666666666673
H Garcia-Molina,D Gawlick,Undirected,1086,117.6
H Garcia-Molina,J Klein,Undirected,1087,120.0
H Garcia-Molina,K Kleissner,Undirected,1088,117.6
H Garcia-Molina,R Alonso,Undirected,1089,134.0
K Salem,D Gawlick,Undirected,1096,117.6
K Salem,J Klein,Undirected,1097,120.0
K Salem,K Kleissner,Undirected,1098,117.6
K Salem,R Alonso,Undirected,1100,134.0
D Gawlick,J Klein,Undirected,1121,117.6
D Gawlick,K Kleissner,Undirected,1122,117.6
J Klein,K Kleissner,Undirected,1123,117.6
S Ben-David,A Borodin,Undirected,1181,387.6
S Ben-David,R Karp,Undirected,1182,225.6
S Ben-David,G Tardos,Undirected,1183,225.6
S Ben-David,N Cesa-Bianchi,Undirected,1184,273.5
S Ben-David,D Haussler,Undirected,1185,273.5
S Ben-David,O Goldreich,Undirected,1186,159.5
A Borodin,R Karp,Undirected,1214,225.6
A Borodin,G Tardos,Undirected,1215,225.6
R Karp,G Tardos,Undirected,1217,225.6
N Cesa-Bianchi,D Haussler,Undirected,1218,273.5
MT Özsu,P Valduriez,Undirected,1235,5107.666666666666
MT Özsu,DD Straube,Undirected,1236,273.0
MT Özsu,AA Farrag,Undirected,1237,219.0
MT Özsu,AP Buchmann,Undirected,1238,88.0
MT Özsu,D Georgakopoulos,Undirected,1239,88.0
MT Özsu,F Manola,Undirected,1240,88.0
MT Özsu,U Dayal,Undirected,1241,12.666666666666668
MT Özsu,JZ Li,Undirected,1242,44.40000000000001
MT Özsu,D Szafron,Undirected,1243,259.4999999999999
MT Özsu,A Dogac,Undirected,1244,2.0
MT Özsu,RJ Peters,Undirected,1245,136.66666666666669
MT Özsu,V Oria,Undirected,1246,7.5
MT Özsu,A Lipka,Undirected,1251,44.833333333333336
MT Özsu,L Liu,Undirected,1254,3.3333333333333335
MT Özsu,IA Goralwalla,Undirected,1255,112.56666666666666
P Valduriez,MT Ozsu,Undirected,1274,129.66666666666669
P Valduriez,U Dayal,Undirected,1275,103.33333333333333
DD Straube,MT Ozsu,Undirected,1276,85.33333333333334
AA Farrag,MT Ozsu,Undirected,1279,15.0
AP Buchmann,D Georgakopoulos,Undirected,1280,88.0
AP Buchmann,F Manola,Undirected,1281,88.0
D Georgakopoulos,F Manola,Undirected,1282,88.0
MT Ozsu,U Dayal,Undirected,1283,90.66666666666667
MT Ozsu,JZ Li,Undirected,1284,203.8809523809524
MT Ozsu,D Szafron,Undirected,1285,229.5000000000001
MT Ozsu,A Dogac,Undirected,1286,12.166666666666668
MT Ozsu,RJ Peters,Undirected,1289,51.66666666666667
MT Ozsu,V Oria,Undirected,1290,88.61428571428571
MT Ozsu,A Lipka,Undirected,1293,8.0
MT Ozsu,L Liu,Undirected,1295,66.38095238095237
MT Ozsu,IA Goralwalla,Undirected,1296,44.16666666666667
JZ Li,D Szafron,Undirected,1323,255.89999999999998
JZ Li,V Oria,Undirected,1324,66.21428571428571
JZ Li,L Liu,Undirected,1325,15.714285714285714
JZ Li,IA Goralwalla,Undirected,1327,29.0
D Szafron,RJ Peters,Undirected,1333,54.333333333333336
D Szafron,V Oria,Undirected,1334,52.5
D Szafron,A Lipka,Undirected,1339,52.833333333333336
D Szafron,IA Goralwalla,Undirected,1342,141.39999999999998
T Özsu,A Dogac,Undirected,1365,44.0
RJ Peters,A Lipka,Undirected,1378,20.166666666666664
RJ Peters,IA Goralwalla,Undirected,1379,19.5
V Oria,L Liu,Undirected,1381,15.714285714285714
T Sandholm,K Larson,Undirected,1470,431.99999999999994
T Sandholm,M Andersson,Undirected,1471,431.99999999999994
T Sandholm,O Shehory,Undirected,1472,431.99999999999994
T Sandholm,F Tohmé,Undirected,1473,429.2
K Larson,M Andersson,Undirected,1475,431.99999999999994
K Larson,O Shehory,Undirected,1476,431.99999999999994
K Larson,F Tohmé,Undirected,1477,429.2
M Andersson,O Shehory,Undirected,1479,431.99999999999994
M Andersson,F Tohmé,Undirected,1480,429.2
O Shehory,F Tohmé,Undirected,1482,429.2
N Asokan,M Schunter,Undirected,1485,488.00000000000006
N Asokan,M Waidner,Undirected,1486,1597.8333333333335
N Asokan,V Shoup,Undirected,1487,698.6666666666667
N Asokan,PA Janson,Undirected,1488,205.5
N Asokan,M Steiner,Undirected,1489,339.83333333333337
N Asokan,G Karjoth,Undirected,1490,176.0
N Asokan,C Gülcü,Undirected,1491,176.0
N Asokan,D Samfat,Undirected,1492,110.66666666666667
N Asokan,R Molva,Undirected,1493,110.66666666666667
M Schunter,M Waidner,Undirected,1507,516.6666666666666
M Waidner,V Shoup,Undirected,1509,698.6666666666667
M Waidner,PA Janson,Undirected,1510,205.5
M Waidner,M Steiner,Undirected,1511,312.5
PA Janson,M Steiner,Undirected,1518,205.5
G Karjoth,C Gülcü,Undirected,1523,176.0
D Samfat,R Molva,Undirected,1524,110.66666666666667
Y Boykov,O Veksler,Undirected,1532,1431.9999999999998
Y Boykov,R Zabih,Undirected,1533,1431.9999999999998
O Veksler,R Zabih,Undirected,1537,1431.9999999999998
A Halambi,P Grun,Undirected,1538,216.0
A Halambi,V Ganesh,Undirected,1539,216.0
A Halambi,A Khare,Undirected,1540,216.0
A Halambi,N Dutt,Undirected,1541,216.0
A Halambi,A Nicolau,Undirected,1542,216.0
P Grun,V Ganesh,Undirected,1543,216.0
P Grun,A Khare,Undirected,1544,216.0
P Grun,N Dutt,Undirected,1545,216.0
P Grun,A Nicolau,Undirected,1546,216.0
V Ganesh,A Khare,Undirected,1547,216.0
V Ganesh,N Dutt,Undirected,1548,216.0
V Ganesh,A Nicolau,Undirected,1549,216.0
A Khare,N Dutt,Undirected,1552,216.0
A Khare,A Nicolau,Undirected,1553,216.0
N Dutt,A Nicolau,Undirected,1554,216.0
